system,trainer,target,generator,brand,decoder_class,seen_brand,seen_class,n_generated,n_human,auroc
fst_mert,sonics,artifactbench,Suno v3.5,Suno,unknown_proprietary,True,True,30,672,0.9837797619047619
fst_mert,sonics,artifactbench,Suno v4,Suno,unknown_proprietary,True,True,100,672,0.6208779761904762
fst_mert,sonics,artifactbench,Udio,Udio,unknown_proprietary,True,True,100,672,0.7892559523809525
fst_mert,sonics,artifactbench,Udio (AIME),Udio,unknown_proprietary,True,True,30,672,0.7640376984126984
fst_mert,sonics,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,True,True,8,672,1.0
fst_mert,sonics,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,True,80,672,0.9720796130952382
fst_mert,sonics,artifactbench,Udio (mixed),Udio,unknown_proprietary,True,True,80,672,0.7438988095238096
fst_mert,sonics,artifactbench,Udio CDN,Udio,unknown_proprietary,True,True,18,672,0.7943948412698413
fst_mert,sonics,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,True,True,17,672,0.6692927170868348
fst_mert,sonics,artifactbench,Yue,Yue,rvq_xcodec,False,False,100,672,0.9356696428571428
fst_mert,sonics,echoes,acestep,AceStep,mel_vae_hifigan,False,False,57,59,0.9256616116562593
fst_mert,sonics,echoes,audioldm,AudioLDM,mel_vae_hifigan,False,False,115,59,0.9709653647752395
fst_mert,sonics,echoes,brev,Brev,unknown_proprietary,False,True,68,59,0.7108673978065801
fst_mert,sonics,echoes,diffrhythm,DiffRhythm,continuous_vae,False,False,120,59,0.9059322033898305
fst_mert,sonics,echoes,mubert,Mubert,non_neural,False,False,32,59,0.7335805084745763
fst_mert,sonics,echoes,producer,Riffusion,unknown_proprietary,False,True,68,59,0.8487038883349951
fst_mert,sonics,echoes,songgen,SongGen,rvq_xcodec,False,False,111,59,0.9668651702550007
fst_mert,sonics,echoes,stableaudio,StableAudio,continuous_vae,False,False,35,59,0.8445520581113801
fst_mert,sonics,echoes,suno,Suno,unknown_proprietary,True,True,68,59,0.7422731804586241
fst_mert,sonics,echoes,udio,Udio,unknown_proprietary,True,True,68,59,0.8170488534396809
fst_mert,sonics,fakemusiccaps,MusicGen_medium,MusicGen,rvq_encodec,False,False,1104,1102,0.6773217009916095
fst_mert,sonics,fakemusiccaps,audioldm2,AudioLDM,mel_vae_hifigan,False,False,1104,1102,0.6066539098871616
fst_mert,sonics,fakemusiccaps,musicldm,MusicLDM,mel_vae_hifigan,False,False,1104,1102,0.7549037981009495
fst_mert,sonics,fakemusiccaps,mustango,Mustango,mel_vae_hifigan,False,False,1104,1102,0.8493680791183356
fst_mert,sonics,fakemusiccaps,stable_audio_open,StableAudio,continuous_vae,False,False,1104,1102,0.7395340158867933
fst_mert,sonics,music8k,acestep1.5,AceStep,continuous_vae,False,False,989,1102,0.5639135756479166
fst_mert,sonics,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.5335129252998959
fst_mert,sonics,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.5028178431559843
fst_mert,sonics,music8k,mureka_v9,Mureka,continuous_vae,False,False,662,1102,0.4764572515777411
fst_mert,sonics,music8k,suno_v5.5,Suno,unknown_proprietary,True,True,330,1102,0.5762841665291756
fst_mert,sonics,music8k,sunov5_new,Suno,unknown_proprietary,True,True,340,1102,0.28142948649514254
fst_muq_frozen,artifactbench,echoes,acestep,AceStep,mel_vae_hifigan,False,False,57,59,0.9726434730895035
fst_muq_frozen,artifactbench,echoes,audioldm,AudioLDM,mel_vae_hifigan,False,False,115,59,0.9976418570375829
fst_muq_frozen,artifactbench,echoes,brev,Brev,unknown_proprietary,False,True,68,59,0.8900797607178463
fst_muq_frozen,artifactbench,echoes,diffrhythm,DiffRhythm,continuous_vae,True,True,120,59,0.938135593220339
fst_muq_frozen,artifactbench,echoes,mubert,Mubert,non_neural,False,False,32,59,0.7997881355932204
fst_muq_frozen,artifactbench,echoes,producer,Riffusion,unknown_proprietary,True,True,68,59,0.9431704885343969
fst_muq_frozen,artifactbench,echoes,songgen,SongGen,rvq_xcodec,False,True,111,59,0.998014964116659
fst_muq_frozen,artifactbench,echoes,stableaudio,StableAudio,continuous_vae,True,True,35,59,0.9336561743341405
fst_muq_frozen,artifactbench,echoes,suno,Suno,unknown_proprietary,True,True,68,59,0.8753738783649053
fst_muq_frozen,artifactbench,echoes,udio,Udio,unknown_proprietary,True,True,68,59,0.786889332003988
fst_muq_frozen,artifactbench,fakemusiccaps,MusicGen_medium,MusicGen,rvq_encodec,True,True,1104,1102,0.9310147557800047
fst_muq_frozen,artifactbench,fakemusiccaps,audioldm2,AudioLDM,mel_vae_hifigan,False,False,1104,1102,0.831453105684
fst_muq_frozen,artifactbench,fakemusiccaps,musicldm,MusicLDM,mel_vae_hifigan,False,False,1104,1102,0.8632821747021227
fst_muq_frozen,artifactbench,fakemusiccaps,mustango,Mustango,mel_vae_hifigan,False,False,1104,1102,0.7807206594071385
fst_muq_frozen,artifactbench,fakemusiccaps,stable_audio_open,StableAudio,continuous_vae,True,True,1104,1102,0.833779245245798
fst_muq_frozen,artifactbench,sonics,chirp-v2-xxl-alpha,Suno,unknown_proprietary,True,True,326,2500,0.9999877300613497
fst_muq_frozen,artifactbench,sonics,chirp-v3,Suno,unknown_proprietary,True,True,711,2500,0.9999974683544304
fst_muq_frozen,artifactbench,sonics,chirp-v3.5,Suno,unknown_proprietary,True,True,341,2500,0.9999988269794722
fst_muq_frozen,artifactbench,sonics,udio-120s,Udio,unknown_proprietary,True,True,324,2500,0.9990722222222221
fst_muq_frozen,artifactbench,sonics,udio-30s,Udio-32,unknown_proprietary,True,True,798,2500,0.998775939849624
fst_muq_frozen,artifactbench,music8k,acestep1.5,AceStep,continuous_vae,False,True,989,1102,0.9721097223725959
fst_muq_frozen,artifactbench,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.8272008426631239
fst_muq_frozen,artifactbench,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.9062873125417901
fst_muq_frozen,artifactbench,music8k,mureka_v9,Mureka,continuous_vae,False,True,662,1102,0.5902609098535484
fst_muq_frozen,artifactbench,music8k,suno_v5.5,Suno,unknown_proprietary,True,True,330,1102,0.9490403123796953
fst_muq_frozen,artifactbench,music8k,sunov5_new,Suno,unknown_proprietary,True,True,340,1102,0.8050082737269137
fst_muq_frozen,echoes,artifactbench,DiffRhythm,DiffRhythm,continuous_vae,True,True,100,864,0.9845254629629631
fst_muq_frozen,echoes,artifactbench,Google Chirp v2 XXL,Suno,unknown_proprietary,True,True,80,864,0.9977575231481481
fst_muq_frozen,echoes,artifactbench,Google Chirp v3,Suno,unknown_proprietary,True,True,80,864,0.9998553240740742
fst_muq_frozen,echoes,artifactbench,Google Chirp v3.5,Suno,unknown_proprietary,True,True,80,864,0.9995081018518519
fst_muq_frozen,echoes,artifactbench,MusicGen Large,MusicGen,rvq_encodec,False,False,30,864,0.8709876543209878
fst_muq_frozen,echoes,artifactbench,MusicGen Medium,MusicGen,rvq_encodec,False,False,30,864,0.8238811728395062
fst_muq_frozen,echoes,artifactbench,MusicGen Small,MusicGen,rvq_encodec,False,False,30,864,0.8869212962962963
fst_muq_frozen,echoes,artifactbench,Riffusion,Riffusion,griffin_lim,True,False,100,864,0.9889699074074074
fst_muq_frozen,echoes,artifactbench,Riffusion (AIME),Riffusion,griffin_lim,True,False,30,864,0.6314814814814814
fst_muq_frozen,echoes,artifactbench,Stable Audio v1,StableAudio,continuous_vae,True,True,50,864,0.8549537037037038
fst_muq_frozen,echoes,artifactbench,Stable Audio v2,StableAudio,continuous_vae,True,True,50,864,0.877523148148148
fst_muq_frozen,echoes,artifactbench,Suno (mixed),Suno,unknown_proprietary,True,True,80,864,0.960792824074074
fst_muq_frozen,echoes,artifactbench,Suno v3,Suno,unknown_proprietary,True,True,30,864,0.9799382716049383
fst_muq_frozen,echoes,artifactbench,Suno v3.5,Suno,unknown_proprietary,True,True,30,864,0.9447916666666666
fst_muq_frozen,echoes,artifactbench,Suno v4,Suno,unknown_proprietary,True,True,100,864,0.8960300925925925
fst_muq_frozen,echoes,artifactbench,Udio,Udio,unknown_proprietary,True,True,100,864,0.7608217592592592
fst_muq_frozen,echoes,artifactbench,Udio (AIME),Udio,unknown_proprietary,True,True,30,864,0.7092592592592593
fst_muq_frozen,echoes,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,True,True,80,864,0.9855902777777779
fst_muq_frozen,echoes,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,True,80,864,0.9488136574074074
fst_muq_frozen,echoes,artifactbench,Udio (mixed),Udio,unknown_proprietary,True,True,80,864,0.6268952546296296
fst_muq_frozen,echoes,artifactbench,Udio CDN,Udio,unknown_proprietary,True,True,18,864,0.647633744855967
fst_muq_frozen,echoes,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,True,True,17,864,0.6982570806100218
fst_muq_frozen,echoes,artifactbench,Yue,Yue,rvq_xcodec,False,True,100,864,0.9485069444444445
fst_muq_frozen,echoes,fakemusiccaps,MusicGen_medium,MusicGen,rvq_encodec,False,False,1104,1102,0.7358097267155896
fst_muq_frozen,echoes,fakemusiccaps,audioldm2,AudioLDM,mel_vae_hifigan,True,True,1104,1102,0.860217917357111
fst_muq_frozen,echoes,fakemusiccaps,musicldm,MusicLDM,mel_vae_hifigan,False,True,1104,1102,0.6970568991819879
fst_muq_frozen,echoes,fakemusiccaps,mustango,Mustango,mel_vae_hifigan,False,True,1104,1102,0.8886358629895579
fst_muq_frozen,echoes,fakemusiccaps,stable_audio_open,StableAudio,continuous_vae,True,True,1104,1102,0.8858136721113128
fst_muq_frozen,echoes,sonics,chirp-v2-xxl-alpha,Suno,unknown_proprietary,True,True,326,2500,0.9926711656441718
fst_muq_frozen,echoes,sonics,chirp-v3,Suno,unknown_proprietary,True,True,711,2500,0.9980036568213784
fst_muq_frozen,echoes,sonics,chirp-v3.5,Suno,unknown_proprietary,True,True,341,2500,0.9972463343108504
fst_muq_frozen,echoes,sonics,udio-120s,Udio,unknown_proprietary,True,True,324,2500,0.9736388888888888
fst_muq_frozen,echoes,sonics,udio-30s,Udio-32,unknown_proprietary,False,True,798,2500,0.9390220551378446
fst_muq_frozen,echoes,music8k,acestep1.5,AceStep,continuous_vae,True,True,989,1102,0.8837383633764513
fst_muq_frozen,echoes,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.8896348949148437
fst_muq_frozen,echoes,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.7971361877925304
fst_muq_frozen,echoes,music8k,mureka_v9,Mureka,continuous_vae,False,True,662,1102,0.7999572323871456
fst_muq_frozen,echoes,music8k,suno_v5.5,Suno,unknown_proprietary,True,True,330,1102,0.8172455040422373
fst_muq_frozen,echoes,music8k,sunov5_new,Suno,unknown_proprietary,True,True,340,1102,0.8115685384861748
fst_muq_frozen,fakemusiccaps,artifactbench,DiffRhythm,DiffRhythm,continuous_vae,False,True,100,864,0.9917592592592593
fst_muq_frozen,fakemusiccaps,artifactbench,Google Chirp v2 XXL,Suno,unknown_proprietary,False,False,80,864,0.8992621527777778
fst_muq_frozen,fakemusiccaps,artifactbench,Google Chirp v3,Suno,unknown_proprietary,False,False,80,864,0.9501591435185185
fst_muq_frozen,fakemusiccaps,artifactbench,Google Chirp v3.5,Suno,unknown_proprietary,False,False,80,864,0.939134837962963
fst_muq_frozen,fakemusiccaps,artifactbench,MusicGen Large,MusicGen,rvq_encodec,True,True,30,864,0.9927083333333334
fst_muq_frozen,fakemusiccaps,artifactbench,MusicGen Medium,MusicGen,rvq_encodec,True,True,30,864,0.9994212962962963
fst_muq_frozen,fakemusiccaps,artifactbench,MusicGen Small,MusicGen,rvq_encodec,True,True,30,864,0.9996527777777778
fst_muq_frozen,fakemusiccaps,artifactbench,Riffusion,Riffusion,griffin_lim,False,False,100,864,0.5140509259259259
fst_muq_frozen,fakemusiccaps,artifactbench,Riffusion (AIME),Riffusion,griffin_lim,False,False,30,864,0.7005015432098767
fst_muq_frozen,fakemusiccaps,artifactbench,Stable Audio v1,StableAudio,continuous_vae,True,True,50,864,0.9924074074074075
fst_muq_frozen,fakemusiccaps,artifactbench,Stable Audio v2,StableAudio,continuous_vae,True,True,50,864,0.9562731481481482
fst_muq_frozen,fakemusiccaps,artifactbench,Suno (mixed),Suno,unknown_proprietary,False,False,80,864,0.6577980324074074
fst_muq_frozen,fakemusiccaps,artifactbench,Suno v3,Suno,unknown_proprietary,False,False,30,864,0.9747685185185185
fst_muq_frozen,fakemusiccaps,artifactbench,Suno v3.5,Suno,unknown_proprietary,False,False,30,864,0.9369598765432099
fst_muq_frozen,fakemusiccaps,artifactbench,Suno v4,Suno,unknown_proprietary,False,False,100,864,0.6027893518518518
fst_muq_frozen,fakemusiccaps,artifactbench,Udio,Udio,unknown_proprietary,False,False,100,864,0.5365162037037037
fst_muq_frozen,fakemusiccaps,artifactbench,Udio (AIME),Udio,unknown_proprietary,False,False,30,864,0.6380015432098767
fst_muq_frozen,fakemusiccaps,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,False,False,80,864,0.7800347222222223
fst_muq_frozen,fakemusiccaps,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,False,80,864,0.8411892361111111
fst_muq_frozen,fakemusiccaps,artifactbench,Udio (mixed),Udio,unknown_proprietary,False,False,80,864,0.42288773148148145
fst_muq_frozen,fakemusiccaps,artifactbench,Udio CDN,Udio,unknown_proprietary,False,False,18,864,0.38316615226337447
fst_muq_frozen,fakemusiccaps,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,False,False,17,864,0.463167211328976
fst_muq_frozen,fakemusiccaps,artifactbench,Yue,Yue,rvq_xcodec,False,False,100,864,0.7548958333333332
fst_muq_frozen,fakemusiccaps,echoes,acestep,AceStep,mel_vae_hifigan,False,True,57,59,0.9928635147190009
fst_muq_frozen,fakemusiccaps,echoes,audioldm,AudioLDM,mel_vae_hifigan,True,True,115,59,1.0
fst_muq_frozen,fakemusiccaps,echoes,brev,Brev,unknown_proprietary,False,False,68,59,0.6817048853439681
fst_muq_frozen,fakemusiccaps,echoes,diffrhythm,DiffRhythm,continuous_vae,False,True,120,59,0.9598870056497175
fst_muq_frozen,fakemusiccaps,echoes,mubert,Mubert,non_neural,False,False,32,59,0.7447033898305084
fst_muq_frozen,fakemusiccaps,echoes,producer,Riffusion,unknown_proprietary,False,False,68,59,0.9212362911266201
fst_muq_frozen,fakemusiccaps,echoes,songgen,SongGen,rvq_xcodec,False,False,111,59,0.9917544663307376
fst_muq_frozen,fakemusiccaps,echoes,stableaudio,StableAudio,continuous_vae,True,True,35,59,0.8987893462469734
fst_muq_frozen,fakemusiccaps,echoes,suno,Suno,unknown_proprietary,False,False,68,59,0.6749750747756729
fst_muq_frozen,fakemusiccaps,echoes,udio,Udio,unknown_proprietary,False,False,68,59,0.6228813559322035
fst_muq_frozen,fakemusiccaps,sonics,chirp-v2-xxl-alpha,Suno,unknown_proprietary,False,False,326,2500,0.9730312883435585
fst_muq_frozen,fakemusiccaps,sonics,chirp-v3,Suno,unknown_proprietary,False,False,711,2500,0.9862497890295359
fst_muq_frozen,fakemusiccaps,sonics,chirp-v3.5,Suno,unknown_proprietary,False,False,341,2500,0.970374193548387
fst_muq_frozen,fakemusiccaps,sonics,udio-120s,Udio,unknown_proprietary,False,False,324,2500,0.8558864197530864
fst_muq_frozen,fakemusiccaps,sonics,udio-30s,Udio-32,unknown_proprietary,False,False,798,2500,0.9373744360902256
fst_muq_frozen,fakemusiccaps,music8k,acestep1.5,AceStep,continuous_vae,False,True,989,1102,0.7969203892545771
fst_muq_frozen,fakemusiccaps,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.534400639337614
fst_muq_frozen,fakemusiccaps,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.6483710836756138
fst_muq_frozen,fakemusiccaps,music8k,mureka_v9,Mureka,continuous_vae,False,True,662,1102,0.33895115170988205
fst_muq_frozen,fakemusiccaps,music8k,suno_v5.5,Suno,unknown_proprietary,False,False,330,1102,0.5904484958477699
fst_muq_frozen,fakemusiccaps,music8k,sunov5_new,Suno,unknown_proprietary,False,False,340,1102,0.4898379950891427
fst_muq_frozen,sonics,artifactbench,DiffRhythm,DiffRhythm,continuous_vae,False,False,100,672,0.9037127976190475
fst_muq_frozen,sonics,artifactbench,Google Chirp v2 XXL,Suno,unknown_proprietary,True,True,80,672,1.0
fst_muq_frozen,sonics,artifactbench,Google Chirp v3,Suno,unknown_proprietary,True,True,80,672,1.0
fst_muq_frozen,sonics,artifactbench,Google Chirp v3.5,Suno,unknown_proprietary,True,True,6,672,1.0
fst_muq_frozen,sonics,artifactbench,MusicGen Large,MusicGen,rvq_encodec,False,False,30,672,0.6172867063492063
fst_muq_frozen,sonics,artifactbench,MusicGen Medium,MusicGen,rvq_encodec,False,False,30,672,0.4836309523809524
fst_muq_frozen,sonics,artifactbench,MusicGen Small,MusicGen,rvq_encodec,False,False,30,672,0.7079117063492064
fst_muq_frozen,sonics,artifactbench,Riffusion,Riffusion,griffin_lim,False,False,100,672,0.6074776785714286
fst_muq_frozen,sonics,artifactbench,Riffusion (AIME),Riffusion,griffin_lim,False,False,30,672,0.7795882936507936
fst_muq_frozen,sonics,artifactbench,Stable Audio v1,StableAudio,continuous_vae,False,False,50,672,0.6007738095238095
fst_muq_frozen,sonics,artifactbench,Stable Audio v2,StableAudio,continuous_vae,False,False,50,672,0.6360565476190476
fst_muq_frozen,sonics,artifactbench,Suno (mixed),Suno,unknown_proprietary,True,True,80,672,0.2011532738095238
fst_muq_frozen,sonics,artifactbench,Suno v3,Suno,unknown_proprietary,True,True,30,672,0.8970238095238096
fst_muq_frozen,sonics,artifactbench,Suno v3.5,Suno,unknown_proprietary,True,True,30,672,0.9740575396825397
fst_muq_frozen,sonics,artifactbench,Suno v4,Suno,unknown_proprietary,True,True,100,672,0.38927827380952384
fst_muq_frozen,sonics,artifactbench,Udio,Udio,unknown_proprietary,True,True,100,672,0.6286458333333333
fst_muq_frozen,sonics,artifactbench,Udio (AIME),Udio,unknown_proprietary,True,True,30,672,0.7090773809523809
fst_muq_frozen,sonics,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,True,True,8,672,1.0
fst_muq_frozen,sonics,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,True,80,672,1.0
fst_muq_frozen,sonics,artifactbench,Udio (mixed),Udio,unknown_proprietary,True,True,80,672,0.572553943452381
fst_muq_frozen,sonics,artifactbench,Udio CDN,Udio,unknown_proprietary,True,True,18,672,0.5343915343915343
fst_muq_frozen,sonics,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,True,True,17,672,0.6226365546218487
fst_muq_frozen,sonics,artifactbench,Yue,Yue,rvq_xcodec,False,False,100,672,0.8599553571428571
fst_muq_frozen,sonics,echoes,acestep,AceStep,mel_vae_hifigan,False,False,57,59,0.8660422242045791
fst_muq_frozen,sonics,echoes,audioldm,AudioLDM,mel_vae_hifigan,False,False,115,59,1.0
fst_muq_frozen,sonics,echoes,brev,Brev,unknown_proprietary,False,True,68,59,0.5034895314057827
fst_muq_frozen,sonics,echoes,diffrhythm,DiffRhythm,continuous_vae,False,False,120,59,0.8877118644067796
fst_muq_frozen,sonics,echoes,mubert,Mubert,non_neural,False,False,32,59,0.4788135593220339
fst_muq_frozen,sonics,echoes,producer,Riffusion,unknown_proprietary,False,True,68,59,0.8523180458624128
fst_muq_frozen,sonics,echoes,songgen,SongGen,rvq_xcodec,False,False,111,59,1.0
fst_muq_frozen,sonics,echoes,stableaudio,StableAudio,continuous_vae,False,False,35,59,0.7617433414043584
fst_muq_frozen,sonics,echoes,suno,Suno,unknown_proprietary,True,True,68,59,0.3073280159521436
fst_muq_frozen,sonics,echoes,udio,Udio,unknown_proprietary,True,True,68,59,0.665752741774676
fst_muq_frozen,sonics,fakemusiccaps,MusicGen_medium,MusicGen,rvq_encodec,False,False,1104,1102,0.6361272488755622
fst_muq_frozen,sonics,fakemusiccaps,audioldm2,AudioLDM,mel_vae_hifigan,False,False,1104,1102,0.5416868046240039
fst_muq_frozen,sonics,fakemusiccaps,musicldm,MusicLDM,mel_vae_hifigan,False,False,1104,1102,0.6906846741103133
fst_muq_frozen,sonics,fakemusiccaps,mustango,Mustango,mel_vae_hifigan,False,False,1104,1102,0.825364866908651
fst_muq_frozen,sonics,fakemusiccaps,stable_audio_open,StableAudio,continuous_vae,False,False,1104,1102,0.6445473809148057
fst_muq_frozen,sonics,music8k,acestep1.5,AceStep,continuous_vae,False,False,989,1102,0.5752318149370846
fst_muq_frozen,sonics,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.46126676563798874
fst_muq_frozen,sonics,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.522245737415226
fst_muq_frozen,sonics,music8k,mureka_v9,Mureka,continuous_vae,False,False,662,1102,0.38783165461314495
fst_muq_frozen,sonics,music8k,suno_v5.5,Suno,unknown_proprietary,True,True,330,1102,0.44973051751636156
fst_muq_frozen,sonics,music8k,sunov5_new,Suno,unknown_proprietary,True,True,340,1102,0.2720321340877549
muq_fst,artifactbench,echoes,acestep,AceStep,mel_vae_hifigan,False,False,57,59,0.983942908117752
muq_fst,artifactbench,echoes,audioldm,AudioLDM,mel_vae_hifigan,False,False,115,59,0.9983787767133383
muq_fst,artifactbench,echoes,brev,Brev,unknown_proprietary,False,True,68,59,0.9055333998005981
muq_fst,artifactbench,echoes,diffrhythm,DiffRhythm,continuous_vae,True,True,120,59,0.8574858757062147
muq_fst,artifactbench,echoes,mubert,Mubert,non_neural,False,False,32,59,0.8193855932203389
muq_fst,artifactbench,echoes,producer,Riffusion,unknown_proprietary,True,True,68,59,0.9414257228315055
muq_fst,artifactbench,echoes,songgen,SongGen,rvq_xcodec,False,True,111,59,0.9977095739807604
muq_fst,artifactbench,echoes,stableaudio,StableAudio,continuous_vae,True,True,35,59,0.8992736077481841
muq_fst,artifactbench,echoes,suno,Suno,unknown_proprietary,True,True,68,59,0.8793619142572284
muq_fst,artifactbench,echoes,udio,Udio,unknown_proprietary,True,True,68,59,0.7579760717846461
muq_fst,artifactbench,fakemusiccaps,MusicGen_medium,MusicGen,rvq_encodec,True,True,1104,1102,0.9074907447591993
muq_fst,artifactbench,fakemusiccaps,audioldm2,AudioLDM,mel_vae_hifigan,False,False,1104,1102,0.8768905021173624
muq_fst,artifactbench,fakemusiccaps,musicldm,MusicLDM,mel_vae_hifigan,False,False,1104,1102,0.8883572194166075
muq_fst,artifactbench,fakemusiccaps,mustango,Mustango,mel_vae_hifigan,False,False,1104,1102,0.8242494706594072
muq_fst,artifactbench,fakemusiccaps,stable_audio_open,StableAudio,continuous_vae,True,True,1104,1102,0.8063690194376496
muq_fst,artifactbench,sonics,chirp-v2-xxl-alpha,Suno,unknown_proprietary,True,True,326,2500,0.9998760736196319
muq_fst,artifactbench,sonics,chirp-v3,Suno,unknown_proprietary,True,True,711,2500,0.9999423347398031
muq_fst,artifactbench,sonics,chirp-v3.5,Suno,unknown_proprietary,True,True,341,2500,0.999933137829912
muq_fst,artifactbench,sonics,udio-120s,Udio,unknown_proprietary,True,True,324,2500,0.9967222222222222
muq_fst,artifactbench,sonics,udio-30s,Udio-32,unknown_proprietary,True,True,798,2500,0.9922634085213031
muq_fst,artifactbench,music8k,acestep1.5,AceStep,continuous_vae,False,True,989,1102,0.9753908235600682
muq_fst,artifactbench,music8k,heartmula,HeartMuLa,hybrid_rvq_flow,False,False,989,1102,0.8268173134974739
muq_fst,artifactbench,music8k,minimax_2.6,MiniMax,hybrid_rvq_flow,False,False,304,1102,0.9126349221511129
muq_fst,artifactbench,music8k,mureka_v9,Mureka,continuous_vae,False,True,662,1102,0.7020180281937264
muq_fst,artifactbench,music8k,suno_v5.5,Suno,unknown_proprietary,True,True,330,1102,0.954109607875488
muq_fst,artifactbench,music8k,sunov5_new,Suno,unknown_proprietary,True,True,340,1102,0.8541622184263906
muq_fst,echoes,artifactbench,DiffRhythm,DiffRhythm,continuous_vae,True,True,100,864,0.9761689814814815
muq_fst,echoes,artifactbench,Google Chirp v2 XXL,Suno,unknown_proprietary,True,True,80,864,0.9968894675925926
muq_fst,echoes,artifactbench,Google Chirp v3,Suno,unknown_proprietary,True,True,80,864,0.9994936342592592
muq_fst,echoes,artifactbench,Google Chirp v3.5,Suno,unknown_proprietary,True,True,80,864,0.9981336805555555
muq_fst,echoes,artifactbench,MusicGen Large,MusicGen,rvq_encodec,False,False,30,864,0.8745756172839506
muq_fst,echoes,artifactbench,MusicGen Medium,MusicGen,rvq_encodec,False,False,30,864,0.7971836419753087
muq_fst,echoes,artifactbench,MusicGen Small,MusicGen,rvq_encodec,False,False,30,864,0.8706404320987654
muq_fst,echoes,artifactbench,Riffusion,Riffusion,griffin_lim,True,False,100,864,0.9837152777777777
muq_fst,echoes,artifactbench,Riffusion (AIME),Riffusion,griffin_lim,True,False,30,864,0.7657793209876543
muq_fst,echoes,artifactbench,Stable Audio v1,StableAudio,continuous_vae,True,True,50,864,0.8434490740740741
muq_fst,echoes,artifactbench,Stable Audio v2,StableAudio,continuous_vae,True,True,50,864,0.8374537037037036
muq_fst,echoes,artifactbench,Suno (mixed),Suno,unknown_proprietary,True,True,80,864,0.9682581018518519
muq_fst,echoes,artifactbench,Suno v3,Suno,unknown_proprietary,True,True,30,864,0.9868055555555555
muq_fst,echoes,artifactbench,Suno v3.5,Suno,unknown_proprietary,True,True,30,864,0.9324074074074074
muq_fst,echoes,artifactbench,Suno v4,Suno,unknown_proprietary,True,True,100,864,0.8939583333333332
muq_fst,echoes,artifactbench,Udio,Udio,unknown_proprietary,True,True,100,864,0.7429745370370371
muq_fst,echoes,artifactbench,Udio (AIME),Udio,unknown_proprietary,True,True,30,864,0.7518904320987655
muq_fst,echoes,artifactbench,Udio (SONICS 120s),Udio,unknown_proprietary,True,True,80,864,0.973755787037037
muq_fst,echoes,artifactbench,Udio (SONICS 30s),Udio-32,unknown_proprietary,False,True,80,864,0.9298032407407408
muq_fst,echoes,artifactbench,Udio (mixed),Udio,unknown_proprietary,True,True,80,864,0.6755353009259261
muq_fst,echoes,artifactbench,Udio CDN,Udio,unknown_proprietary,True,True,18,864,0.7315457818930041
muq_fst,echoes,artifactbench,Udio CDN Latest,Udio,unknown_proprietary,True,True,17,864,0.749931917211329
muq_fst,echoes,artifactbench,Yue,Yue,rvq_xcodec,False,True,100,864,0.9214699074074073
muq_fst,echoes,fakemusiccaps,MusicGen_medium,MusicGen,rvq_encodec,False,False,1104,1102,0.7491472191535812
muq_fst,echoes,fakemusiccaps,audioldm2,AudioLDM,mel_vae_hifigan,True,True,1104,1102,0.8838812501643915
muq_fst,echoes,fakemusiccaps,musicldm,MusicLDM,mel_vae_hifigan,False,True,1104,1102,0.7335287948131198
muq_fst,echoes,fakemusiccaps,mustango,Mustango,mel_vae_hifigan,False,True,1104,1102,0.8871579835082458
muq_fst,echoes,fakemusiccaps,stable_audio_open,StableAudio,continuous_vae,True,True,1104,1102,0.8718584786554091
muq_fst,echoes,sonics,chirp-v2-xxl-alpha,Suno,unknown_proprietary,True,True,326,2500,0.9914392638036809
muq_fst,echoes,sonics,chirp-v3,Suno,unknown_proprietary,True,True,711,2500,0.9972559774964838
muq_fst,echoes,sonics,chirp-v3.5,Suno,unknown_proprietary,True,True,341,2500,0.9951718475073313
muq_fst,echoes,sonics,udio-120s,Udio,unknown_proprietary,True,True,324,2500,0.9592765432098765
