system,condition,target,level,family,generator,n_human,n_generated,auroc
sofia_vag,echoes__count_control_Suno,echoes,generator,StableAudio,stableaudio,59,35,0.9099273607748184
sofia_vag,echoes__count_control_Suno,echoes,generator,Suno,suno,59,68,0.7507477567298106
sofia_vag,echoes__count_control_Suno,echoes,generator,Udio,udio,59,68,0.6954137587238285
sofia_vag,echoes__without_Udio,echoes,family,AceStep,AceStep,59,57,0.9943502824858756
sofia_vag,echoes__without_Udio,echoes,family,AudioLDM,AudioLDM,59,115,0.999852616064849
sofia_vag,echoes__without_Udio,echoes,family,Brev,Brev,59,68,0.807826520438684
sofia_vag,echoes__without_Udio,echoes,family,DiffRhythm,DiffRhythm,59,120,0.9905367231638418
sofia_vag,echoes__without_Udio,echoes,family,Mubert,Mubert,59,32,0.7266949152542372
sofia_vag,echoes__without_Udio,echoes,family,Producer,Producer,59,68,0.905284147557328
sofia_vag,echoes__without_Udio,echoes,family,SongGen,SongGen,59,111,0.9972514887769126
sofia_vag,echoes__without_Udio,echoes,family,StableAudio,StableAudio,59,35,0.8934624697336562
sofia_vag,echoes__without_Udio,echoes,family,Suno,Suno,59,68,0.798604187437687
sofia_vag,echoes__without_Udio,echoes,family,Udio,Udio,59,68,0.6011964107676969
sofia_vag,echoes__without_Udio,echoes,generator,AceStep,acestep,59,57,0.9943502824858756
sofia_vag,echoes__without_Udio,echoes,generator,AudioLDM,audioldm,59,115,0.999852616064849
sofia_vag,echoes__without_Udio,echoes,generator,Brev,brev,59,68,0.807826520438684
sofia_vag,echoes__without_Udio,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9905367231638418
sofia_vag,echoes__without_Udio,echoes,generator,Mubert,mubert,59,32,0.7266949152542372
sofia_vag,echoes__without_Udio,echoes,generator,Producer,producer,59,68,0.905284147557328
sofia_vag,echoes__without_Udio,echoes,generator,SongGen,songgen,59,111,0.9972514887769126
sofia_vag,echoes__without_Udio,echoes,generator,StableAudio,stableaudio,59,35,0.8934624697336562
sofia_vag,echoes__without_Udio,echoes,generator,Suno,suno,59,68,0.798604187437687
sofia_vag,echoes__without_Udio,echoes,generator,Udio,udio,59,68,0.6011964107676969
sofia_vag,echoes__count_control_Udio,echoes,family,AceStep,AceStep,59,57,0.9970264644662503
sofia_vag,echoes__count_control_Udio,echoes,family,AudioLDM,AudioLDM,59,115,1.0
sofia_vag,echoes__count_control_Udio,echoes,family,Brev,Brev,59,68,0.8609172482552342
sofia_vag,echoes__count_control_Udio,echoes,family,DiffRhythm,DiffRhythm,59,120,0.9874293785310735
sofia_vag,echoes__count_control_Udio,echoes,family,Mubert,Mubert,59,32,0.71875
sofia_vag,echoes__count_control_Udio,echoes,family,Producer,Producer,59,68,0.9518943170488535
sofia_vag,echoes__count_control_Udio,echoes,family,SongGen,SongGen,59,111,1.0
sofia_vag,echoes__count_control_Udio,echoes,family,StableAudio,StableAudio,59,35,0.8876513317191284
sofia_vag,echoes__count_control_Udio,echoes,family,Suno,Suno,59,68,0.8123130608175473
sofia_vag,echoes__count_control_Udio,echoes,family,Udio,Udio,59,68,0.8060817547357927
sofia_vag,echoes__count_control_Udio,echoes,generator,AceStep,acestep,59,57,0.9970264644662503
sofia_vag,echoes__count_control_Udio,echoes,generator,AudioLDM,audioldm,59,115,1.0
sofia_vag,echoes__count_control_Udio,echoes,generator,Brev,brev,59,68,0.8609172482552342
sofia_vag,echoes__count_control_Udio,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9874293785310735
sofia_vag,echoes__count_control_Udio,echoes,generator,Mubert,mubert,59,32,0.71875
sofia_vag,echoes__count_control_Udio,echoes,generator,Producer,producer,59,68,0.9518943170488535
sofia_vag,echoes__count_control_Udio,echoes,generator,SongGen,songgen,59,111,1.0
sofia_vag,echoes__count_control_Udio,echoes,generator,StableAudio,stableaudio,59,35,0.8876513317191284
sofia_vag,echoes__count_control_Udio,echoes,generator,Suno,suno,59,68,0.8123130608175473
sofia_vag,echoes__count_control_Udio,echoes,generator,Udio,udio,59,68,0.8060817547357927
sofia_vag,fakemusiccaps__without_MusicGen,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.9174360188326889
sofia_vag,fakemusiccaps__without_MusicGen,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.9175806833425393
sofia_vag,fakemusiccaps__without_MusicGen,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.9214052513217077
sofia_vag,fakemusiccaps__without_MusicGen,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.9424457179305084
sofia_vag,fakemusiccaps__without_MusicGen,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.9085588784555091
sofia_vag,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.9174360188326889
sofia_vag,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.9175806833425393
sofia_vag,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.9214052513217077
sofia_vag,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.9424457179305084
sofia_vag,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.9085588784555091
sofia_vag,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.945663681317236
sofia_vag,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.959693672900392
sofia_vag,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.9507318709066519
sofia_vag,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.9452058510218575
sofia_vag,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.9106219916357612
sofia_vag,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.945663681317236
sofia_vag,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.959693672900392
sofia_vag,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.9507318709066519
sofia_vag,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.9452058510218575
sofia_vag,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.9106219916357612
sofia_vag,artifactbench__without_StableAudio,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9858372093023255
sofia_vag,artifactbench__without_StableAudio,artifactbench,family,MusicGen,MusicGen,860,90,0.9992377260981912
sofia_vag,artifactbench__without_StableAudio,artifactbench,family,Riffusion,Riffusion,860,130,0.9389624329159212
sofia_vag,artifactbench__without_StableAudio,artifactbench,family,StableAudio,StableAudio,860,100,0.9877441860465116
sofia_vag,artifactbench__without_StableAudio,artifactbench,family,Suno,Suno,860,479,0.9501189493615575
sofia_vag,artifactbench__without_StableAudio,artifactbench,family,Udio,Udio,860,405,0.8931639391329314
sofia_vag,artifactbench__without_StableAudio,artifactbench,family,Yue,Yue,860,100,0.896546511627907
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9858372093023255
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9993798449612403
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.999108527131783
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9992248062015504
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Riffusion,Riffusion,860,100,0.9283372093023256
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.9743798449612403
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9952558139534884
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9802325581395348
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,1.0
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Suno,Google Chirp v3,860,80,1.0
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Suno,Google Chirp v3.5,860,80,1.0
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno (mixed),860,80,0.8970058139534884
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno v3,860,30,0.9850000000000001
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno v3.5,860,29,0.969887730553328
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno v4,860,100,0.8566976744186046
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio,860,100,0.7883720930232558
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (AIME),860,30,0.8672093023255814
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,0.9999854651162791
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.9997819767441861
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (mixed),860,80,0.8416279069767442
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio CDN,860,18,0.8433462532299741
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.8462380300957593
sofia_vag,artifactbench__without_StableAudio,artifactbench,generator,Yue,Yue,860,100,0.896546511627907
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9877674418604651
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,family,MusicGen,MusicGen,860,90,0.9984883720930232
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,family,Riffusion,Riffusion,860,130,0.9374060822898033
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,family,StableAudio,StableAudio,860,100,0.9954069767441861
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,family,Suno,Suno,860,479,0.9581808030295674
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,family,Udio,Udio,860,405,0.8748291702555268
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,family,Yue,Yue,860,100,0.9171511627906976
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9877674418604651
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9986821705426356
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.9986821705426356
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9981007751937985
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Riffusion,Riffusion,860,100,0.9256627906976744
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.9765503875968993
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9971860465116279
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9936279069767442
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,1.0
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Google Chirp v3,860,80,1.0
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Google Chirp v3.5,860,80,1.0
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno (mixed),860,80,0.9047529069767442
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno v3,860,30,0.9910465116279069
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno v3.5,860,29,0.9755813953488373
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno v4,860,100,0.8856511627906977
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio,860,100,0.7615813953488373
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (AIME),860,30,0.862093023255814
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,1.0
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.9997093023255814
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (mixed),860,80,0.8095639534883721
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio CDN,860,18,0.7994832041343669
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.7736662106703146
sofia_vag,artifactbench__count_control_StableAudio,artifactbench,generator,Yue,Yue,860,100,0.9171511627906976
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.8887209302325582
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,family,MusicGen,MusicGen,860,90,0.9991989664082688
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,family,Riffusion,Riffusion,860,130,0.8931395348837209
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,family,StableAudio,StableAudio,860,100,0.995453488372093
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,family,Suno,Suno,860,479,0.9266264504539496
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,family,Udio,Udio,860,405,0.8700057421762848
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,family,Yue,Yue,860,100,0.8746162790697675
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.8887209302325582
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9996899224806202
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.9992635658914729
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9986434108527131
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Riffusion,Riffusion,860,100,0.8819186046511629
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.9305426356589147
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9974186046511628
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9934883720930232
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,1.0
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Google Chirp v3,860,80,1.0
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Google Chirp v3.5,860,80,1.0
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Suno (mixed),860,80,0.8298037790697674
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Suno v3,860,30,0.9834108527131783
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Suno v3.5,860,29,0.9740577385725742
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Suno v4,860,100,0.7971976744186047
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Udio,Udio,860,100,0.7352325581395348
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Udio,Udio (AIME),860,30,0.8589147286821706
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,0.9997819767441861
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.9985901162790697
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Udio,Udio (mixed),860,80,0.817296511627907
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Udio,Udio CDN,860,18,0.7874031007751938
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.8020519835841313
sofia_vag,artifactbench__without_DiffRhythm,artifactbench,generator,Yue,Yue,860,100,0.8746162790697675
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9704302325581395
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,family,MusicGen,MusicGen,860,90,0.9985271317829457
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,family,Riffusion,Riffusion,860,130,0.9166547406082289
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,family,StableAudio,StableAudio,860,100,0.9945697674418604
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,family,Suno,Suno,860,479,0.944494343836481
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,family,Udio,Udio,860,405,0.862078667815102
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,family,Yue,Yue,860,100,0.8906279069767442
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9704302325581395
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9985271317829457
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.9986434108527132
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9984108527131783
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Riffusion,Riffusion,860,100,0.9076162790697675
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.9467829457364341
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9970697674418605
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9920697674418604
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,1.0
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Suno,Google Chirp v3,860,80,1.0
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.9999709302325581
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Suno,Suno (mixed),860,80,0.8694767441860465
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Suno,Suno v3,860,30,0.9735658914728682
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Suno,Suno v3.5,860,29,0.9638732959101844
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Suno,Suno v4,860,100,0.8569767441860465
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Udio,Udio,860,100,0.7463488372093022
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Udio,Udio (AIME),860,30,0.8253100775193798
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,0.9997093023255814
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.9991715116279071
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Udio,Udio (mixed),860,80,0.788561046511628
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Udio,Udio CDN,860,18,0.7798449612403101
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.7479480164158687
sofia_vag,artifactbench__count_control_DiffRhythm,artifactbench,generator,Yue,Yue,860,100,0.8906279069767442
sofia_vag,echoes__without_StableAudio,echoes,family,AceStep,AceStep,59,57,0.9967291109128754
sofia_vag,echoes__without_StableAudio,echoes,family,AudioLDM,AudioLDM,59,115,1.0
sofia_vag,echoes__without_StableAudio,echoes,family,Brev,Brev,59,68,0.8484546360917248
sofia_vag,echoes__without_StableAudio,echoes,family,DiffRhythm,DiffRhythm,59,120,0.9901129943502824
sofia_vag,echoes__without_StableAudio,echoes,family,Mubert,Mubert,59,32,0.7176906779661018
sofia_vag,echoes__without_StableAudio,echoes,family,Producer,Producer,59,68,0.9426719840478565
sofia_vag,echoes__without_StableAudio,echoes,family,SongGen,SongGen,59,111,0.9996946098641014
sofia_vag,echoes__without_StableAudio,echoes,family,StableAudio,StableAudio,59,35,0.8944309927360774
sofia_vag,echoes__without_StableAudio,echoes,family,Suno,Suno,59,68,0.814556331006979
sofia_vag,echoes__without_StableAudio,echoes,family,Udio,Udio,59,68,0.8579262213359921
sofia_vag,echoes__without_StableAudio,echoes,generator,AceStep,acestep,59,57,0.9967291109128754
sofia_vag,echoes__without_StableAudio,echoes,generator,AudioLDM,audioldm,59,115,1.0
sofia_vag,echoes__without_StableAudio,echoes,generator,Brev,brev,59,68,0.8484546360917248
sofia_vag,echoes__without_StableAudio,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9901129943502824
sofia_vag,echoes__without_StableAudio,echoes,generator,Mubert,mubert,59,32,0.7176906779661018
sofia_vag,echoes__without_StableAudio,echoes,generator,Producer,producer,59,68,0.9426719840478565
sofia_vag,echoes__without_StableAudio,echoes,generator,SongGen,songgen,59,111,0.9996946098641014
sofia_vag,echoes__without_StableAudio,echoes,generator,StableAudio,stableaudio,59,35,0.8944309927360774
sofia_vag,echoes__without_StableAudio,echoes,generator,Suno,suno,59,68,0.814556331006979
sofia_vag,echoes__without_StableAudio,echoes,generator,Udio,udio,59,68,0.8579262213359921
sofia_vag,echoes__count_control_StableAudio,echoes,family,AceStep,AceStep,59,57,0.9928635147190009
sofia_vag,echoes__count_control_StableAudio,echoes,family,AudioLDM,AudioLDM,59,115,0.999852616064849
sofia_vag,echoes__count_control_StableAudio,echoes,family,Brev,Brev,59,68,0.8409770687936192
sofia_vag,echoes__count_control_StableAudio,echoes,family,DiffRhythm,DiffRhythm,59,120,0.9871468926553673
sofia_vag,echoes__count_control_StableAudio,echoes,family,Mubert,Mubert,59,32,0.638771186440678
sofia_vag,echoes__count_control_StableAudio,echoes,family,Producer,Producer,59,68,0.9436689930209372
sofia_vag,echoes__count_control_StableAudio,echoes,family,SongGen,SongGen,59,111,0.9996946098641014
sofia_vag,echoes__count_control_StableAudio,echoes,family,StableAudio,StableAudio,59,35,0.9012106537530267
sofia_vag,echoes__count_control_StableAudio,echoes,family,Suno,Suno,59,68,0.8479561316051845
sofia_vag,echoes__count_control_StableAudio,echoes,family,Udio,Udio,59,68,0.8060817547357926
sofia_vag,echoes__count_control_StableAudio,echoes,generator,AceStep,acestep,59,57,0.9928635147190009
sofia_vag,echoes__count_control_StableAudio,echoes,generator,AudioLDM,audioldm,59,115,0.999852616064849
sofia_vag,echoes__count_control_StableAudio,echoes,generator,Brev,brev,59,68,0.8409770687936192
sofia_vag,echoes__count_control_StableAudio,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9871468926553673
sofia_vag,echoes__count_control_StableAudio,echoes,generator,Mubert,mubert,59,32,0.638771186440678
sofia_vag,echoes__count_control_StableAudio,echoes,generator,Producer,producer,59,68,0.9436689930209372
sofia_vag,echoes__count_control_StableAudio,echoes,generator,SongGen,songgen,59,111,0.9996946098641014
sofia_vag,echoes__count_control_StableAudio,echoes,generator,StableAudio,stableaudio,59,35,0.9012106537530267
sofia_vag,echoes__count_control_StableAudio,echoes,generator,Suno,suno,59,68,0.8479561316051845
sofia_vag,echoes__count_control_StableAudio,echoes,generator,Udio,udio,59,68,0.8060817547357926
sofia_vag,echoes__without_AudioLDM,echoes,family,AceStep,AceStep,59,57,0.9872137972048766
sofia_vag,echoes__without_AudioLDM,echoes,family,AudioLDM,AudioLDM,59,115,0.9966101694915255
sofia_vag,echoes__without_AudioLDM,echoes,family,Brev,Brev,59,68,0.8631605184446659
sofia_vag,echoes__without_AudioLDM,echoes,family,DiffRhythm,DiffRhythm,59,120,0.9834745762711864
sofia_vag,echoes__without_AudioLDM,echoes,family,Mubert,Mubert,59,32,0.7309322033898304
sofia_vag,echoes__without_AudioLDM,echoes,family,Producer,Producer,59,68,0.9556331006979063
sofia_vag,echoes__without_AudioLDM,echoes,family,SongGen,SongGen,59,111,0.9986257443884563
sofia_vag,echoes__without_AudioLDM,echoes,family,StableAudio,StableAudio,59,35,0.9278450363196126
sofia_vag,echoes__without_AudioLDM,echoes,family,Suno,Suno,59,68,0.8270189431704885
sofia_vag,echoes__without_AudioLDM,echoes,family,Udio,Udio,59,68,0.8190428713858424
sofia_vag,echoes__without_AudioLDM,echoes,generator,AceStep,acestep,59,57,0.9872137972048766
sofia_vag,echoes__without_AudioLDM,echoes,generator,AudioLDM,audioldm,59,115,0.9966101694915255
sofia_vag,echoes__without_AudioLDM,echoes,generator,Brev,brev,59,68,0.8631605184446659
sofia_vag,echoes__without_AudioLDM,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9834745762711864
sofia_vag,echoes__without_AudioLDM,echoes,generator,Mubert,mubert,59,32,0.7309322033898304
sofia_vag,echoes__without_AudioLDM,echoes,generator,Producer,producer,59,68,0.9556331006979063
sofia_vag,echoes__without_AudioLDM,echoes,generator,SongGen,songgen,59,111,0.9986257443884563
sofia_vag,echoes__without_AudioLDM,echoes,generator,StableAudio,stableaudio,59,35,0.9278450363196126
sofia_vag,echoes__without_AudioLDM,echoes,generator,Suno,suno,59,68,0.8270189431704885
sofia_vag,echoes__without_AudioLDM,echoes,generator,Udio,udio,59,68,0.8190428713858424
sofia_vag,echoes__count_control_AudioLDM,echoes,family,AceStep,AceStep,59,57,0.9937555753791257
sofia_vag,echoes__count_control_AudioLDM,echoes,family,AudioLDM,AudioLDM,59,115,0.999852616064849
sofia_vag,echoes__count_control_AudioLDM,echoes,family,Brev,Brev,59,68,0.8439680957128615
sofia_vag,echoes__count_control_AudioLDM,echoes,family,DiffRhythm,DiffRhythm,59,120,0.9874293785310735
sofia_vag,echoes__count_control_AudioLDM,echoes,family,Mubert,Mubert,59,32,0.7282838983050848
sofia_vag,echoes__count_control_AudioLDM,echoes,family,Producer,Producer,59,68,0.9508973080757727
sofia_vag,echoes__count_control_AudioLDM,echoes,family,SongGen,SongGen,59,111,0.9993892197282028
sofia_vag,echoes__count_control_AudioLDM,echoes,family,StableAudio,StableAudio,59,35,0.9326876513317192
sofia_vag,echoes__count_control_AudioLDM,echoes,family,Suno,Suno,59,68,0.8125623130608175
sofia_vag,echoes__count_control_AudioLDM,echoes,family,Udio,Udio,59,68,0.8045862412761715
sofia_vag,echoes__count_control_AudioLDM,echoes,generator,AceStep,acestep,59,57,0.9937555753791257
sofia_vag,echoes__count_control_AudioLDM,echoes,generator,AudioLDM,audioldm,59,115,0.999852616064849
sofia_vag,echoes__count_control_AudioLDM,echoes,generator,Brev,brev,59,68,0.8439680957128615
sofia_vag,echoes__count_control_AudioLDM,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9874293785310735
sofia_vag,echoes__count_control_AudioLDM,echoes,generator,Mubert,mubert,59,32,0.7282838983050848
sofia_vag,echoes__count_control_AudioLDM,echoes,generator,Producer,producer,59,68,0.9508973080757727
sofia_vag,echoes__count_control_AudioLDM,echoes,generator,SongGen,songgen,59,111,0.9993892197282028
sofia_vag,echoes__count_control_AudioLDM,echoes,generator,StableAudio,stableaudio,59,35,0.9326876513317192
