system,trainer,target,subset,n_generated,n_human,auroc
attention_pooling,fakemusiccaps,sonics,seen_brand_seen_class,0,2500,
attention_pooling,fakemusiccaps,sonics,unseen_brand_seen_class,0,2500,
attention_pooling,fakemusiccaps,sonics,seen_brand_unseen_class,0,2500,
attention_pooling,fakemusiccaps,sonics,strict_unseen,2500,2500,0.9458496000000001
attention_pooling,fakemusiccaps,sonics,strict_unseen_disclosed,0,2500,
attention_pooling,fakemusiccaps,music8k,all,3614,1102,0.6088351711482971
attention_pooling,fakemusiccaps,music8k,seen_brand_seen_class,0,1102,
attention_pooling,fakemusiccaps,music8k,unseen_brand_seen_class,1651,1102,0.6679414444965983
attention_pooling,fakemusiccaps,music8k,seen_brand_unseen_class,0,1102,
attention_pooling,fakemusiccaps,music8k,strict_unseen,1963,1102,0.5591232723719113
attention_pooling,fakemusiccaps,music8k,strict_unseen_disclosed,1293,1102,0.5627608103385112
attention_pooling,sonics,artifactbench,all,1259,672,0.826255129732592
attention_pooling,sonics,artifactbench,seen_brand_seen_class,659,672,0.7361882632415637
attention_pooling,sonics,artifactbench,unseen_brand_seen_class,80,672,1.0
attention_pooling,sonics,artifactbench,seen_brand_unseen_class,0,672,
attention_pooling,sonics,artifactbench,strict_unseen,520,672,0.9136675824175824
attention_pooling,sonics,artifactbench,strict_unseen_disclosed,520,672,0.9136675824175824
attention_pooling,sonics,echoes,all,742,59,0.8232559733199324
attention_pooling,sonics,echoes,seen_brand_seen_class,136,59,0.5441176470588236
attention_pooling,sonics,echoes,unseen_brand_seen_class,136,59,0.7475697906281156
attention_pooling,sonics,echoes,seen_brand_unseen_class,0,59,
attention_pooling,sonics,echoes,strict_unseen,470,59,0.925928597187162
attention_pooling,sonics,echoes,strict_unseen_disclosed,470,59,0.925928597187162
attention_pooling,sonics,fakemusiccaps,all,5520,1102,0.8448866849470001
attention_pooling,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
attention_pooling,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
attention_pooling,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
attention_pooling,sonics,fakemusiccaps,strict_unseen,5520,1102,0.8448866849470001
attention_pooling,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.8448866849470001
attention_pooling,sonics,music8k,all,3614,1102,0.6061978422287997
attention_pooling,sonics,music8k,seen_brand_seen_class,670,1102,0.4650716472086031
attention_pooling,sonics,music8k,unseen_brand_seen_class,0,1102,
attention_pooling,sonics,music8k,seen_brand_unseen_class,0,1102,
attention_pooling,sonics,music8k,strict_unseen,2944,1102,0.6383155564487493
attention_pooling,sonics,music8k,strict_unseen_disclosed,2944,1102,0.6383155564487493
fst_mert,artifactbench,echoes,all,742,59,0.9156197176664078
fst_mert,artifactbench,echoes,seen_brand_seen_class,359,59,0.9258769652046646
fst_mert,artifactbench,echoes,unseen_brand_seen_class,179,59,0.8854275163336804
fst_mert,artifactbench,echoes,seen_brand_unseen_class,0,59,
fst_mert,artifactbench,echoes,strict_unseen,204,59,0.9240611498836823
fst_mert,artifactbench,echoes,strict_unseen_disclosed,204,59,0.9240611498836823
fst_mert,artifactbench,fakemusiccaps,all,5520,1102,0.784782197716931
fst_mert,artifactbench,fakemusiccaps,seen_brand_seen_class,2208,1102,0.8600422239538126
fst_mert,artifactbench,fakemusiccaps,unseen_brand_seen_class,0,1102,
fst_mert,artifactbench,fakemusiccaps,seen_brand_unseen_class,0,1102,
fst_mert,artifactbench,fakemusiccaps,strict_unseen,3312,1102,0.7346088468923434
fst_mert,artifactbench,fakemusiccaps,strict_unseen_disclosed,3312,1102,0.7346088468923434
fst_mert,artifactbench,sonics,all,2500,2500,0.98232624
fst_mert,artifactbench,sonics,seen_brand_seen_class,2500,2500,0.98232624
fst_mert,artifactbench,sonics,unseen_brand_seen_class,0,2500,
fst_mert,artifactbench,sonics,seen_brand_unseen_class,0,2500,
fst_mert,artifactbench,sonics,strict_unseen,0,2500,
fst_mert,artifactbench,sonics,strict_unseen_disclosed,0,2500,
fst_mert,artifactbench,music8k,all,3614,1102,0.8464082008161445
fst_mert,artifactbench,music8k,seen_brand_seen_class,670,1102,0.8353773329360457
fst_mert,artifactbench,music8k,unseen_brand_seen_class,1651,1102,0.8342257510984379
fst_mert,artifactbench,music8k,seen_brand_unseen_class,0,1102,
fst_mert,artifactbench,music8k,strict_unseen,1293,1102,0.8676795898057809
fst_mert,artifactbench,music8k,strict_unseen_disclosed,1293,1102,0.8676795898057809
fst_mert,echoes,artifactbench,all,1405,864,0.9373022933965995
fst_mert,echoes,artifactbench,seen_brand_seen_class,1005,864,0.9387979086051225
fst_mert,echoes,artifactbench,unseen_brand_seen_class,180,864,0.9452353395061728
fst_mert,echoes,artifactbench,seen_brand_unseen_class,130,864,0.9268963675213674
fst_mert,echoes,artifactbench,strict_unseen,90,864,0.9197659465020576
fst_mert,echoes,artifactbench,strict_unseen_disclosed,90,864,0.9197659465020576
fst_mert,echoes,fakemusiccaps,all,5520,1102,0.7242995278676451
fst_mert,echoes,fakemusiccaps,seen_brand_seen_class,2208,1102,0.7300572575554328
fst_mert,echoes,fakemusiccaps,unseen_brand_seen_class,2208,1102,0.6837072828717221
fst_mert,echoes,fakemusiccaps,seen_brand_unseen_class,0,1102,
fst_mert,echoes,fakemusiccaps,strict_unseen,1104,1102,0.793968558483916
fst_mert,echoes,fakemusiccaps,strict_unseen_disclosed,1104,1102,0.793968558483916
fst_mert,echoes,sonics,all,2500,2500,0.9192444
fst_mert,echoes,sonics,seen_brand_seen_class,1702,2500,0.9490506462984724
fst_mert,echoes,sonics,unseen_brand_seen_class,798,2500,0.8556726817042606
fst_mert,echoes,sonics,seen_brand_unseen_class,0,2500,
fst_mert,echoes,sonics,strict_unseen,0,2500,
fst_mert,echoes,sonics,strict_unseen_disclosed,0,2500,
fst_mert,echoes,music8k,all,3614,1102,0.880350236075275
fst_mert,echoes,music8k,seen_brand_seen_class,1659,1102,0.8631618329980343
fst_mert,echoes,music8k,unseen_brand_seen_class,662,1102,0.8227049418524957
fst_mert,echoes,music8k,seen_brand_unseen_class,0,1102,
fst_mert,echoes,music8k,strict_unseen,1293,1102,0.9319177113116417
fst_mert,echoes,music8k,strict_unseen_disclosed,1293,1102,0.9319177113116417
fst_mert,fakemusiccaps,artifactbench,all,1405,864,0.7672383682614998
fst_mert,fakemusiccaps,artifactbench,seen_brand_seen_class,190,864,0.9883528265107212
fst_mert,fakemusiccaps,artifactbench,unseen_brand_seen_class,100,864,0.8321990740740741
fst_mert,fakemusiccaps,artifactbench,seen_brand_unseen_class,0,864,
fst_mert,fakemusiccaps,artifactbench,strict_unseen,1115,864,0.723733599069922
fst_mert,fakemusiccaps,artifactbench,strict_unseen_disclosed,230,864,0.782674114331723
fst_mert,fakemusiccaps,echoes,all,742,59,0.9129699849239344
fst_mert,fakemusiccaps,echoes,seen_brand_seen_class,150,59,0.9815819209039549
fst_mert,fakemusiccaps,echoes,unseen_brand_seen_class,177,59,0.9703150435698554
fst_mert,fakemusiccaps,echoes,seen_brand_unseen_class,0,59,
fst_mert,fakemusiccaps,echoes,strict_unseen,415,59,0.863712477026751
fst_mert,fakemusiccaps,echoes,strict_unseen_disclosed,143,59,0.9114614199359962
fst_mert,fakemusiccaps,sonics,all,2500,2500,0.92784184
fst_mert,fakemusiccaps,sonics,seen_brand_seen_class,0,2500,
fst_mert,fakemusiccaps,sonics,unseen_brand_seen_class,0,2500,
fst_mert,fakemusiccaps,sonics,seen_brand_unseen_class,0,2500,
fst_mert,fakemusiccaps,sonics,strict_unseen,2500,2500,0.92784184
fst_mert,fakemusiccaps,sonics,strict_unseen_disclosed,0,2500,
fst_mert,fakemusiccaps,music8k,all,3614,1102,0.638832198236943
fst_mert,fakemusiccaps,music8k,seen_brand_seen_class,0,1102,
fst_mert,fakemusiccaps,music8k,unseen_brand_seen_class,1651,1102,0.6446769323107262
fst_mert,fakemusiccaps,music8k,seen_brand_unseen_class,0,1102,
fst_mert,fakemusiccaps,music8k,strict_unseen,1963,1102,0.6339164285192578
fst_mert,fakemusiccaps,music8k,strict_unseen_disclosed,1293,1102,0.6577785871992567
fst_mert,sonics,artifactbench,all,1259,672,0.7940010495858392
fst_mert,sonics,artifactbench,seen_brand_seen_class,659,672,0.7999832899775995
fst_mert,sonics,artifactbench,unseen_brand_seen_class,80,672,0.9720796130952382
fst_mert,sonics,artifactbench,seen_brand_unseen_class,0,672,
fst_mert,sonics,artifactbench,strict_unseen,520,672,0.7590230082417582
fst_mert,sonics,artifactbench,strict_unseen_disclosed,520,672,0.7590230082417582
fst_mert,sonics,echoes,all,742,59,0.8700488830005938
fst_mert,sonics,echoes,seen_brand_seen_class,136,59,0.7796610169491525
fst_mert,sonics,echoes,unseen_brand_seen_class,136,59,0.7797856430707876
fst_mert,sonics,echoes,seen_brand_unseen_class,0,59,
fst_mert,sonics,echoes,strict_unseen,470,59,0.9223223945185719
fst_mert,sonics,echoes,strict_unseen_disclosed,470,59,0.9223223945185719
fst_mert,sonics,fakemusiccaps,all,5520,1102,0.72555630079697
fst_mert,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
fst_mert,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
fst_mert,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
fst_mert,sonics,fakemusiccaps,strict_unseen,5520,1102,0.72555630079697
fst_mert,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.72555630079697
fst_mert,sonics,music8k,all,3614,1102,0.5089889138528629
fst_mert,sonics,music8k,seen_brand_seen_class,670,1102,0.4266564184522036
fst_mert,sonics,music8k,unseen_brand_seen_class,0,1102,
fst_mert,sonics,music8k,seen_brand_unseen_class,0,1102,
fst_mert,sonics,music8k,strict_unseen,2944,1102,0.527726268444725
fst_mert,sonics,music8k,strict_unseen_disclosed,2944,1102,0.527726268444725
fst_muq_frozen,artifactbench,echoes,all,742,59,0.9292338617570468
fst_muq_frozen,artifactbench,echoes,seen_brand_seen_class,359,59,0.8981162362494688
fst_muq_frozen,artifactbench,echoes,unseen_brand_seen_class,179,59,0.9570116466243727
fst_muq_frozen,artifactbench,echoes,seen_brand_unseen_class,0,59,
fst_muq_frozen,artifactbench,echoes,strict_unseen,204,59,0.9596211365902293
fst_muq_frozen,artifactbench,echoes,strict_unseen_disclosed,204,59,0.9596211365902293
fst_muq_frozen,artifactbench,fakemusiccaps,all,5520,1102,0.8480499881638128
fst_muq_frozen,artifactbench,fakemusiccaps,seen_brand_seen_class,2208,1102,0.8823970005129014
fst_muq_frozen,artifactbench,fakemusiccaps,unseen_brand_seen_class,0,1102,
fst_muq_frozen,artifactbench,fakemusiccaps,seen_brand_unseen_class,0,1102,
fst_muq_frozen,artifactbench,fakemusiccaps,strict_unseen,3312,1102,0.8251519799310871
fst_muq_frozen,artifactbench,fakemusiccaps,strict_unseen_disclosed,3312,1102,0.8251519799310871
fst_muq_frozen,artifactbench,sonics,all,2500,2500,0.99948656
fst_muq_frozen,artifactbench,sonics,seen_brand_seen_class,2500,2500,0.99948656
fst_muq_frozen,artifactbench,sonics,unseen_brand_seen_class,0,2500,
fst_muq_frozen,artifactbench,sonics,seen_brand_unseen_class,0,2500,
fst_muq_frozen,artifactbench,sonics,strict_unseen,0,2500,
fst_muq_frozen,artifactbench,sonics,strict_unseen_disclosed,0,2500,
fst_muq_frozen,artifactbench,music8k,all,3614,1102,0.8391445296924543
fst_muq_frozen,artifactbench,music8k,seen_brand_seen_class,670,1102,0.8759494270932092
fst_muq_frozen,artifactbench,music8k,unseen_brand_seen_class,1651,1102,0.8190001440033594
fst_muq_frozen,artifactbench,music8k,seen_brand_unseen_class,0,1102,
fst_muq_frozen,artifactbench,music8k,strict_unseen,1293,1102,0.8457950320236145
fst_muq_frozen,artifactbench,music8k,strict_unseen_disclosed,1293,1102,0.8457950320236145
fst_muq_frozen,echoes,artifactbench,all,1405,864,0.9003501054435219
fst_muq_frozen,echoes,artifactbench,seen_brand_seen_class,1005,864,0.894468629076838
fst_muq_frozen,echoes,artifactbench,unseen_brand_seen_class,180,864,0.9486432613168724
fst_muq_frozen,echoes,artifactbench,seen_brand_unseen_class,130,864,0.9064725783475783
fst_muq_frozen,echoes,artifactbench,strict_unseen,90,864,0.8605967078189299
fst_muq_frozen,echoes,artifactbench,strict_unseen_disclosed,90,864,0.8605967078189299
fst_muq_frozen,echoes,fakemusiccaps,all,5520,1102,0.8135068156711118
fst_muq_frozen,echoes,fakemusiccaps,seen_brand_seen_class,2208,1102,0.8730157947342118
fst_muq_frozen,echoes,fakemusiccaps,unseen_brand_seen_class,2208,1102,0.7928463810857729
fst_muq_frozen,echoes,fakemusiccaps,seen_brand_unseen_class,0,1102,
fst_muq_frozen,echoes,fakemusiccaps,strict_unseen,1104,1102,0.7358097267155896
fst_muq_frozen,echoes,fakemusiccaps,strict_unseen_disclosed,1104,1102,0.7358097267155896
fst_muq_frozen,echoes,sonics,all,2500,2500,0.9752204
fst_muq_frozen,echoes,sonics,seen_brand_seen_class,1702,2500,0.9921923619271446
fst_muq_frozen,echoes,sonics,unseen_brand_seen_class,798,2500,0.9390220551378446
fst_muq_frozen,echoes,sonics,seen_brand_unseen_class,0,2500,
fst_muq_frozen,echoes,sonics,strict_unseen,0,2500,
fst_muq_frozen,echoes,sonics,strict_unseen_disclosed,0,2500,
fst_muq_frozen,echoes,music8k,all,3614,1102,0.8498593140007051
fst_muq_frozen,echoes,music8k,seen_brand_seen_class,1659,1102,0.8557212542486728
fst_muq_frozen,echoes,music8k,unseen_brand_seen_class,662,1102,0.7999572323871456
fst_muq_frozen,echoes,music8k,seen_brand_unseen_class,0,1102,
fst_muq_frozen,echoes,music8k,strict_unseen,1293,1102,0.8678873257229
fst_muq_frozen,echoes,music8k,strict_unseen_disclosed,1293,1102,0.8678873257229
fst_muq_frozen,fakemusiccaps,artifactbench,all,1405,864,0.7677606432054831
fst_muq_frozen,fakemusiccaps,artifactbench,seen_brand_seen_class,190,864,0.9851973684210527
fst_muq_frozen,fakemusiccaps,artifactbench,unseen_brand_seen_class,100,864,0.9917592592592593
fst_muq_frozen,fakemusiccaps,artifactbench,seen_brand_unseen_class,0,864,
fst_muq_frozen,fakemusiccaps,artifactbench,strict_unseen,1115,864,0.7106190832087692
fst_muq_frozen,fakemusiccaps,artifactbench,strict_unseen_disclosed,230,864,0.6430857487922705
fst_muq_frozen,fakemusiccaps,echoes,all,742,59,0.8752112933436887
fst_muq_frozen,fakemusiccaps,echoes,seen_brand_seen_class,150,59,0.9763841807909605
fst_muq_frozen,fakemusiccaps,echoes,unseen_brand_seen_class,177,59,0.9705065594177918
fst_muq_frozen,fakemusiccaps,echoes,seen_brand_unseen_class,0,59,
fst_muq_frozen,fakemusiccaps,echoes,strict_unseen,415,59,0.7979987747600572
fst_muq_frozen,fakemusiccaps,echoes,strict_unseen_disclosed,143,59,0.9364703093516653
fst_muq_frozen,fakemusiccaps,sonics,all,2500,2500,0.9498645600000002
fst_muq_frozen,fakemusiccaps,sonics,seen_brand_seen_class,0,2500,
fst_muq_frozen,fakemusiccaps,sonics,unseen_brand_seen_class,0,2500,
fst_muq_frozen,fakemusiccaps,sonics,seen_brand_unseen_class,0,2500,
fst_muq_frozen,fakemusiccaps,sonics,strict_unseen,2500,2500,0.9498645600000002
fst_muq_frozen,fakemusiccaps,sonics,strict_unseen_disclosed,0,2500,
fst_muq_frozen,fakemusiccaps,music8k,all,3614,1102,0.5809518237706359
fst_muq_frozen,fakemusiccaps,music8k,seen_brand_seen_class,0,1102,
fst_muq_frozen,fakemusiccaps,music8k,unseen_brand_seen_class,1651,1102,0.6132888718381093
fst_muq_frozen,fakemusiccaps,music8k,seen_brand_unseen_class,0,1102,
fst_muq_frozen,fakemusiccaps,music8k,strict_unseen,1963,1102,0.5537544389721646
fst_muq_frozen,fakemusiccaps,music8k,strict_unseen_disclosed,1293,1102,0.5611964746653417
fst_muq_frozen,sonics,artifactbench,all,1259,672,0.7084243447180302
fst_muq_frozen,sonics,artifactbench,seen_brand_seen_class,659,672,0.6605426692680108
fst_muq_frozen,sonics,artifactbench,unseen_brand_seen_class,80,672,1.0
fst_muq_frozen,sonics,artifactbench,seen_brand_unseen_class,0,672,
fst_muq_frozen,sonics,artifactbench,strict_unseen,520,672,0.7242473672161172
fst_muq_frozen,sonics,artifactbench,strict_unseen_disclosed,520,672,0.7242473672161172
fst_muq_frozen,sonics,echoes,all,742,59,0.784686372150395
fst_muq_frozen,sonics,echoes,seen_brand_seen_class,136,59,0.48654037886340973
fst_muq_frozen,sonics,echoes,unseen_brand_seen_class,136,59,0.6779037886340976
fst_muq_frozen,sonics,echoes,seen_brand_unseen_class,0,59,
fst_muq_frozen,sonics,echoes,strict_unseen,470,59,0.9018571943743238
fst_muq_frozen,sonics,echoes,strict_unseen_disclosed,470,59,0.9018571943743238
fst_muq_frozen,sonics,fakemusiccaps,all,5520,1102,0.6676821950866673
fst_muq_frozen,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
fst_muq_frozen,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
fst_muq_frozen,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
fst_muq_frozen,sonics,fakemusiccaps,strict_unseen,5520,1102,0.6676821950866673
fst_muq_frozen,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.6676821950866673
fst_muq_frozen,sonics,music8k,all,3614,1102,0.465275692331797
fst_muq_frozen,sonics,music8k,seen_brand_seen_class,670,1102,0.35955521846303873
fst_muq_frozen,sonics,music8k,unseen_brand_seen_class,0,1102,
fst_muq_frozen,sonics,music8k,seen_brand_unseen_class,0,1102,
fst_muq_frozen,sonics,music8k,strict_unseen,2944,1102,0.48933571865383096
fst_muq_frozen,sonics,music8k,strict_unseen_disclosed,2944,1102,0.48933571865383096
muq_fst,artifactbench,echoes,all,742,59,0.9153227648590618
muq_fst,artifactbench,echoes,seen_brand_seen_class,359,59,0.8627543553184458
muq_fst,artifactbench,echoes,unseen_brand_seen_class,179,59,0.9626929268061736
muq_fst,artifactbench,echoes,seen_brand_unseen_class,0,59,
muq_fst,artifactbench,echoes,strict_unseen,204,59,0.9662678630774343
muq_fst,artifactbench,echoes,strict_unseen_disclosed,204,59,0.9662678630774343
muq_fst,artifactbench,fakemusiccaps,all,5520,1102,0.8606713912780453
muq_fst,artifactbench,fakemusiccaps,seen_brand_seen_class,2208,1102,0.8569298820984244
muq_fst,artifactbench,fakemusiccaps,unseen_brand_seen_class,0,1102,
muq_fst,artifactbench,fakemusiccaps,seen_brand_unseen_class,0,1102,
muq_fst,artifactbench,fakemusiccaps,strict_unseen,3312,1102,0.8631657307311258
muq_fst,artifactbench,fakemusiccaps,strict_unseen_disclosed,3312,1102,0.8631657307311258
muq_fst,artifactbench,sonics,all,2500,2500,0.997064
muq_fst,artifactbench,sonics,seen_brand_seen_class,2500,2500,0.997064
muq_fst,artifactbench,sonics,unseen_brand_seen_class,0,2500,
muq_fst,artifactbench,sonics,seen_brand_unseen_class,0,2500,
muq_fst,artifactbench,sonics,strict_unseen,0,2500,
muq_fst,artifactbench,sonics,strict_unseen_disclosed,0,2500,
muq_fst,artifactbench,music8k,all,3614,1102,0.8660299179335855
muq_fst,artifactbench,music8k,seen_brand_seen_class,670,1102,0.9033900371102744
muq_fst,artifactbench,music8k,unseen_brand_seen_class,1651,1102,0.8657767772048178
muq_fst,artifactbench,music8k,seen_brand_unseen_class,0,1102,
muq_fst,artifactbench,music8k,strict_unseen,1293,1102,0.846994075315499
muq_fst,artifactbench,music8k,strict_unseen_disclosed,1293,1102,0.846994075315499
muq_fst,echoes,artifactbench,all,1405,864,0.9000131804402267
muq_fst,echoes,artifactbench,seen_brand_seen_class,1005,864,0.8958909157914132
muq_fst,echoes,artifactbench,unseen_brand_seen_class,180,864,0.9251736111111111
muq_fst,echoes,artifactbench,seen_brand_unseen_class,130,864,0.9334223646723646
muq_fst,echoes,artifactbench,strict_unseen,90,864,0.8474665637860083
muq_fst,echoes,artifactbench,strict_unseen_disclosed,90,864,0.8474665637860083
muq_fst,echoes,fakemusiccaps,all,5520,1102,0.8251147452589496
muq_fst,echoes,fakemusiccaps,seen_brand_seen_class,2208,1102,0.8778698644099002
muq_fst,echoes,fakemusiccaps,unseen_brand_seen_class,2208,1102,0.8103433891606828
muq_fst,echoes,fakemusiccaps,seen_brand_unseen_class,0,1102,
muq_fst,echoes,fakemusiccaps,strict_unseen,1104,1102,0.7491472191535812
muq_fst,echoes,fakemusiccaps,strict_unseen_disclosed,1104,1102,0.7491472191535812
muq_fst,echoes,sonics,all,2500,2500,0.96599176
muq_fst,echoes,sonics,seen_brand_seen_class,1702,2500,0.9884943595769683
muq_fst,echoes,sonics,unseen_brand_seen_class,798,2500,0.9179974937343358
muq_fst,echoes,sonics,seen_brand_unseen_class,0,2500,
muq_fst,echoes,sonics,strict_unseen,0,2500,
muq_fst,echoes,sonics,strict_unseen_disclosed,0,2500,
muq_fst,echoes,music8k,all,3614,1102,0.8764649874404538
muq_fst,echoes,music8k,seen_brand_seen_class,1659,1102,0.8974154066965755
muq_fst,echoes,music8k,unseen_brand_seen_class,662,1102,0.8053045547507689
muq_fst,echoes,music8k,seen_brand_unseen_class,0,1102,
muq_fst,echoes,music8k,strict_unseen,1293,1102,0.8860175480705124
muq_fst,echoes,music8k,strict_unseen_disclosed,1293,1102,0.8860175480705124
muq_fst,fakemusiccaps,artifactbench,all,1405,864,0.7344371952023196
muq_fst,fakemusiccaps,artifactbench,seen_brand_seen_class,190,864,0.9923611111111111
muq_fst,fakemusiccaps,artifactbench,unseen_brand_seen_class,100,864,0.9893171296296296
muq_fst,fakemusiccaps,artifactbench,seen_brand_unseen_class,0,864,
muq_fst,fakemusiccaps,artifactbench,strict_unseen,1115,864,0.6676268476997176
muq_fst,fakemusiccaps,artifactbench,strict_unseen_disclosed,230,864,0.6741394927536232
muq_fst,fakemusiccaps,echoes,all,742,59,0.8801681209740051
muq_fst,fakemusiccaps,echoes,seen_brand_seen_class,150,59,0.97954802259887
muq_fst,fakemusiccaps,echoes,unseen_brand_seen_class,177,59,0.9861151010246099
muq_fst,fakemusiccaps,echoes,seen_brand_unseen_class,0,59,
muq_fst,fakemusiccaps,echoes,strict_unseen,415,59,0.7990606493771696
muq_fst,fakemusiccaps,echoes,strict_unseen_disclosed,143,59,0.9340997985065781
muq_fst,fakemusiccaps,sonics,all,2500,2500,0.8530441600000002
muq_fst,fakemusiccaps,sonics,seen_brand_seen_class,0,2500,
muq_fst,fakemusiccaps,sonics,unseen_brand_seen_class,0,2500,
muq_fst,fakemusiccaps,sonics,seen_brand_unseen_class,0,2500,
muq_fst,fakemusiccaps,sonics,strict_unseen,2500,2500,0.8530441600000002
muq_fst,fakemusiccaps,sonics,strict_unseen_disclosed,0,2500,
muq_fst,fakemusiccaps,music8k,all,3614,1102,0.5692213784465936
muq_fst,fakemusiccaps,music8k,seen_brand_seen_class,0,1102,
muq_fst,fakemusiccaps,music8k,unseen_brand_seen_class,1651,1102,0.6239341278068289
muq_fst,fakemusiccaps,music8k,seen_brand_unseen_class,0,1102,
muq_fst,fakemusiccaps,music8k,strict_unseen,1963,1102,0.5232046952098394
muq_fst,fakemusiccaps,music8k,strict_unseen_disclosed,1293,1102,0.5357470702919391
muq_fst,sonics,artifactbench,all,1259,672,0.8253237404969931
muq_fst,sonics,artifactbench,seen_brand_seen_class,659,672,0.7552433340559288
muq_fst,sonics,artifactbench,unseen_brand_seen_class,80,672,1.0
muq_fst,sonics,artifactbench,seen_brand_unseen_class,0,672,
muq_fst,sonics,artifactbench,strict_unseen,520,672,0.887263907967033
muq_fst,sonics,artifactbench,strict_unseen_disclosed,520,672,0.887263907967033
muq_fst,sonics,echoes,all,742,59,0.8752341358673308
muq_fst,sonics,echoes,seen_brand_seen_class,136,59,0.6765952143569293
muq_fst,sonics,echoes,unseen_brand_seen_class,136,59,0.8047108673978066
muq_fst,sonics,echoes,seen_brand_unseen_class,0,59,
muq_fst,sonics,echoes,strict_unseen,470,59,0.9531193653083303
muq_fst,sonics,echoes,strict_unseen_disclosed,470,59,0.9531193653083303
muq_fst,sonics,fakemusiccaps,all,5520,1102,0.7994340823009549
muq_fst,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
muq_fst,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
muq_fst,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
muq_fst,sonics,fakemusiccaps,strict_unseen,5520,1102,0.7994340823009549
muq_fst,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.7994340823009549
muq_fst,sonics,music8k,all,3614,1102,0.5084288565238833
muq_fst,sonics,music8k,seen_brand_seen_class,670,1102,0.4336626757320476
muq_fst,sonics,music8k,unseen_brand_seen_class,0,1102,
muq_fst,sonics,music8k,seen_brand_unseen_class,0,1102,
muq_fst,sonics,music8k,strict_unseen,2944,1102,0.5254442577231122
muq_fst,sonics,music8k,strict_unseen_disclosed,2944,1102,0.5254442577231122
comoe_xcodec,artifactbench,echoes,all,742,59,0.8616428343003335
comoe_xcodec,artifactbench,echoes,seen_brand_seen_class,359,59,0.8116708370709598
comoe_xcodec,artifactbench,echoes,unseen_brand_seen_class,179,59,0.8776631000852192
comoe_xcodec,artifactbench,echoes,seen_brand_unseen_class,0,59,
comoe_xcodec,artifactbench,echoes,strict_unseen,204,59,0.935526753074111
comoe_xcodec,artifactbench,echoes,strict_unseen_disclosed,204,59,0.935526753074111
comoe_xcodec,artifactbench,fakemusiccaps,all,5520,1102,0.7721015314711066
comoe_xcodec,artifactbench,fakemusiccaps,seen_brand_seen_class,2208,1102,0.7927148678949999
comoe_xcodec,artifactbench,fakemusiccaps,unseen_brand_seen_class,0,1102,
comoe_xcodec,artifactbench,fakemusiccaps,seen_brand_unseen_class,0,1102,
comoe_xcodec,artifactbench,fakemusiccaps,strict_unseen,3312,1102,0.7583593071885111
comoe_xcodec,artifactbench,fakemusiccaps,strict_unseen_disclosed,3312,1102,0.7583593071885111
comoe_xcodec,artifactbench,sonics,all,2500,2500,0.98884504
comoe_xcodec,artifactbench,sonics,seen_brand_seen_class,2500,2500,0.98884504
comoe_xcodec,artifactbench,sonics,unseen_brand_seen_class,0,2500,
comoe_xcodec,artifactbench,sonics,seen_brand_unseen_class,0,2500,
comoe_xcodec,artifactbench,sonics,strict_unseen,0,2500,
comoe_xcodec,artifactbench,sonics,strict_unseen_disclosed,0,2500,
comoe_xcodec,artifactbench,music8k,all,3614,1102,0.7024816277091408
comoe_xcodec,artifactbench,music8k,seen_brand_seen_class,670,1102,0.7133840777961373
comoe_xcodec,artifactbench,music8k,unseen_brand_seen_class,1651,1102,0.7706405731113849
comoe_xcodec,artifactbench,music8k,seen_brand_unseen_class,0,1102,
comoe_xcodec,artifactbench,music8k,strict_unseen,1293,1102,0.6098017665974682
comoe_xcodec,artifactbench,music8k,strict_unseen_disclosed,1293,1102,0.6098017665974682
comoe_xcodec,echoes,artifactbench,all,1404,862,0.8618109676694363
comoe_xcodec,echoes,artifactbench,seen_brand_seen_class,1004,862,0.8704676653016703
comoe_xcodec,echoes,artifactbench,unseen_brand_seen_class,180,862,0.9142208043310133
comoe_xcodec,echoes,artifactbench,seen_brand_unseen_class,130,862,0.787256826699982
comoe_xcodec,echoes,artifactbench,strict_unseen,90,862,0.7681103377159062
comoe_xcodec,echoes,artifactbench,strict_unseen_disclosed,90,862,0.7681103377159062
comoe_xcodec,echoes,fakemusiccaps,all,5520,1102,0.6840772048186434
comoe_xcodec,echoes,fakemusiccaps,seen_brand_seen_class,2208,1102,0.6225733761408769
